layer,head,alloc_imp,alloc_imp_lo,alloc_imp_hi,track_imp_r,track_imp_lo,track_imp_hi,track_imp_nullp,surv_imp,alloc_blk,alloc_blk_lo,alloc_blk_hi,track_blk_r,track_blk_lo,track_blk_hi,track_blk_nullp,surv_blk
13,5,0.034441,0.027480,0.041887,-0.055942,-0.135228,0.030057,0.244000,False,0.030520,0.022084,0.038995,-0.000682,-0.069722,0.069007,0.987000,False
27,6,-0.073302,-0.116901,-0.031929,0.051945,-0.029634,0.128218,0.120000,False,-0.073613,-0.117200,-0.032135,0.041636,-0.041445,0.119997,0.198000,False
25,12,-0.000138,-0.001970,0.002239,-0.043539,-0.120377,0.024572,0.230000,False,-0.000958,-0.003383,0.002264,-0.051518,-0.123337,0.006542,0.186000,False
18,4,-0.000730,-0.004584,0.002557,-0.040592,-0.114415,0.038102,0.282000,False,-0.000526,-0.004421,0.002757,-0.050996,-0.136594,0.030624,0.154000,False
27,31,0.000316,0.000080,0.000556,-0.049869,-0.105710,0.017348,0.178000,False,-0.001423,-0.002162,-0.000694,-0.014848,-0.077683,0.046064,0.684000,False
20,2,0.002464,0.001001,0.003954,0.049393,-0.006487,0.104138,0.131000,False,0.002528,0.000873,0.004216,-0.039840,-0.113531,0.027804,0.259000,False
18,20,0.002225,-0.001461,0.006098,0.029760,-0.022444,0.083665,0.381000,False,0.003972,-0.000509,0.008390,0.048980,-0.018569,0.112147,0.146000,False
17,27,0.005844,-0.002458,0.014001,0.045361,-0.023747,0.115578,0.163000,False,0.001678,-0.006528,0.010062,-0.047428,-0.121593,0.021255,0.158000,False
20,26,-0.010313,-0.014537,-0.006327,0.047260,-0.034357,0.129053,0.152000,False,-0.003471,-0.010251,0.002806,-0.026569,-0.104385,0.045118,0.451000,False
19,0,-0.078151,-0.093957,-0.062427,0.025666,-0.062602,0.112221,0.730000,False,-0.080057,-0.096063,-0.064014,-0.046554,-0.141984,0.048487,0.444000,False
20,15,-0.051997,-0.066394,-0.038545,-0.011267,-0.112425,0.092118,0.756000,False,-0.052149,-0.066831,-0.038322,-0.045546,-0.148004,0.058590,0.206000,False
31,29,0.001700,0.001111,0.002290,0.044601,-0.020972,0.113927,0.176000,False,0.000733,-0.000895,0.002353,-0.028213,-0.080285,0.012599,0.522000,False
24,24,0.028348,0.021109,0.036710,-0.020404,-0.107590,0.067676,0.813000,False,0.030389,0.023153,0.038723,-0.041693,-0.125474,0.034013,0.447000,False
16,11,-0.002496,-0.003243,-0.001781,0.027766,-0.031475,0.083986,0.409000,False,-0.002815,-0.003943,-0.001732,-0.041552,-0.105443,0.018458,0.203000,False
30,30,-0.033694,-0.046364,-0.022259,0.040522,-0.069067,0.133698,0.277000,False,-0.031666,-0.044422,-0.020208,0.038735,-0.061111,0.126537,0.321000,False
17,18,-0.013207,-0.016619,-0.010012,-0.019693,-0.095357,0.059953,0.541000,False,-0.016517,-0.020791,-0.012401,-0.040353,-0.116616,0.034457,0.224000,False
19,3,-0.054236,-0.076890,-0.032870,-0.013936,-0.079277,0.058683,0.708000,False,-0.052677,-0.076151,-0.030248,-0.039801,-0.109031,0.032061,0.283000,False
23,14,0.003507,0.000341,0.006656,0.031191,-0.043161,0.120740,0.395000,False,0.011525,0.006917,0.016052,-0.037863,-0.089219,0.019087,0.332000,False
24,26,-0.003266,-0.010666,0.002035,0.014513,-0.055323,0.084345,0.719000,False,0.003856,-0.003866,0.009774,0.037485,-0.030936,0.099732,0.345000,False
26,31,-0.013848,-0.018389,-0.009496,0.010531,-0.087780,0.100521,0.758000,False,-0.014191,-0.019093,-0.009411,0.037423,-0.056546,0.113617,0.295000,False
20,14,-0.029379,-0.044411,-0.015161,0.017206,-0.049901,0.078863,0.639000,False,-0.024576,-0.039807,-0.010054,-0.037335,-0.112795,0.028873,0.285000,False
21,26,0.004038,-0.000118,0.008931,0.032250,-0.038152,0.114706,0.363000,False,0.014425,0.009451,0.020046,0.036768,-0.045034,0.118304,0.303000,False
19,23,-0.013507,-0.021543,-0.005696,0.020723,-0.049424,0.098681,0.670000,False,-0.018965,-0.027263,-0.010932,0.034767,-0.039063,0.107600,0.388000,False
0,29,-0.000000,-0.000000,-0.000000,0.024464,-0.008231,0.184614,0.415000,False,-0.000000,-0.000000,-0.000000,-0.034218,-0.063130,-0.008473,0.312000,False
29,9,-0.025685,-0.029626,-0.021618,-0.026142,-0.120509,0.057393,0.546000,False,-0.029931,-0.036239,-0.023607,-0.033613,-0.126074,0.049996,0.329000,False
19,26,-0.000834,-0.001361,-0.000422,0.032746,-0.031428,0.139591,0.575000,False,-0.001103,-0.001878,-0.000508,-0.023751,-0.061310,0.021503,0.611000,False
20,3,-0.001678,-0.003823,0.000186,0.032181,-0.039476,0.103060,0.487000,False,-0.001689,-0.004464,0.000606,0.029218,-0.047364,0.103607,0.474000,False
16,21,-0.013446,-0.019278,-0.007809,0.012347,-0.054979,0.079889,0.709000,False,-0.014317,-0.020556,-0.008171,0.030809,-0.034893,0.097810,0.365000,False
23,23,-0.015888,-0.019789,-0.012333,0.028598,-0.047019,0.103927,0.407000,False,-0.016215,-0.020511,-0.012171,0.026542,-0.043680,0.087720,0.426000,False
26,0,-0.002232,-0.005784,0.001207,-0.000880,-0.049711,0.056962,0.981000,False,0.007521,0.001547,0.013515,0.028050,-0.039362,0.093247,0.433000,False
15,2,0.010161,0.005790,0.014855,-0.010040,-0.090233,0.077434,0.766000,False,0.010118,0.004098,0.016571,0.025774,-0.043487,0.100476,0.456000,False
31,11,0.002380,0.000954,0.003851,0.014403,-0.046050,0.072824,0.820000,False,0.012820,0.007692,0.018663,0.025716,-0.075925,0.116240,0.487000,False
22,13,-0.028440,-0.035159,-0.021984,-0.003958,-0.067902,0.061290,0.898000,False,-0.019026,-0.027251,-0.011242,-0.025508,-0.084915,0.028339,0.448000,False
25,15,0.365119,0.314045,0.413042,-0.017493,-0.127256,0.099191,1.000000,False,0.364830,0.314070,0.412580,-0.025479,-0.135834,0.092036,0.999000,False
23,21,0.007384,0.006157,0.008546,0.025140,-0.030394,0.089337,0.867000,False,0.003209,0.001009,0.005212,-0.002513,-0.052354,0.049107,0.944000,False
0,31,-0.000000,-0.000000,-0.000000,0.017866,0.016488,0.354123,0.565000,False,0.000000,0.000000,0.000000,-0.020770,-0.058180,0.011963,0.553000,False
24,27,-0.070362,-0.110944,-0.032079,0.020727,-0.058426,0.094370,0.600000,False,-0.068214,-0.109018,-0.030164,0.015526,-0.066332,0.088901,0.680000,False
26,15,-0.085206,-0.118384,-0.053497,-0.005845,-0.081828,0.066318,0.880000,False,-0.085713,-0.119331,-0.054183,-0.017057,-0.095997,0.055383,0.654000,False
11,8,-0.000725,-0.006614,0.004565,0.015013,-0.069918,0.098974,0.682000,False,-0.009279,-0.018447,-0.000264,-0.017045,-0.098520,0.061608,0.694000,False
16,1,-0.039141,-0.064245,-0.016579,0.004747,-0.079929,0.081688,0.902000,False,-0.039322,-0.065907,-0.015893,-0.015062,-0.109139,0.069869,0.679000,False
16,8,-0.017989,-0.034165,-0.003256,0.013846,-0.050238,0.075311,0.673000,False,-0.021419,-0.037546,-0.004472,-0.001199,-0.073571,0.063852,0.968000,False
13,26,-0.006796,-0.010297,-0.003446,0.006536,-0.081122,0.091480,0.851000,False,-0.008905,-0.013098,-0.004684,0.003625,-0.077825,0.084514,0.922000,False
